Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2010-08-14,Brisbane,6.1,22.2,0,5,10.2,NE,26,SSE,NE,2,9,61,45,1018.8,1014.9,0,0,14.3,20.9,No,No
2010-08-15,Brisbane,7.8,26.2,0,3.8,10.2,WNW,39,NA,W,0,11,64,30,1015,1010.2,1,3,16.8,25.2,No,No
2010-08-16,Brisbane,7.6,23.5,0,5.2,10.7,W,37,WSW,WNW,6,13,42,30,1017.5,1013.8,1,1,17.9,23.1,No,No
2010-08-17,Brisbane,10.2,21.9,0,6.2,10.7,E,22,SW,ESE,7,9,47,45,1021.7,1019.2,1,1,16.7,20.6,No,No
2010-08-18,Brisbane,9.5,23.4,0,4,10.5,E,22,SW,NE,6,7,65,46,1023.4,1018.9,1,1,16,22.1,No,No
2010-08-19,Brisbane,11.7,27.8,0,4.4,10,W,22,SSW,NE,4,9,68,54,1017.9,1013.3,1,1,19.6,25.8,No,Yes
2010-08-20,Brisbane,17.5,18.1,8.6,1.8,0,SSW,19,WNW,N,6,4,85,86,1017.8,1013.8,8,8,18.1,17.1,Yes,Yes
2010-08-21,Brisbane,6.9,21.8,4.6,3.2,10.8,W,31,SW,W,6,7,50,34,1020,1016.5,1,0,16,21.8,Yes,No
2010-08-22,Brisbane,8.1,22.3,0,3.8,10.6,E,17,SW,ENE,7,9,46,42,1023,1019.2,0,1,15.2,21.5,No,No
2010-08-23,Brisbane,11.6,20.1,0,4.4,0,W,19,NA,N,0,7,76,73,1019.4,1014.9,7,7,15.4,19.4,No,Yes
2010-08-24,Brisbane,14,21.1,10.2,1,6.6,WNW,37,W,WNW,15,20,58,45,1015,1012.5,2,7,17.9,18.8,Yes,No
2010-08-25,Brisbane,15,18.6,0.2,5.6,0,W,35,W,WNW,9,9,61,53,1013.8,1010.4,8,8,15.4,18.3,No,No
2010-08-26,Brisbane,14.1,20.8,0,4,7,WNW,43,W,W,9,15,59,33,1013,1008.6,7,2,14.9,20.7,No,No
2010-08-27,Brisbane,10.3,22.4,0,5,10.8,W,41,WSW,W,11,15,43,31,1016.1,1013.3,1,0,17.5,21.5,No,No
2010-08-28,Brisbane,7.4,23.7,0,6.4,9.9,ENE,17,SW,ENE,6,11,50,37,1021.7,1018.6,6,4,17.6,21.6,No,No
2010-08-29,Brisbane,12.3,22.4,0,4,7.4,ESE,28,WSW,E,4,13,58,46,1026.4,1023.3,3,5,17.7,20.9,No,No
2010-08-30,Brisbane,10.7,23.2,0,4,8.4,E,22,SW,ENE,7,11,62,49,1026.3,1022.6,1,7,17.6,20,No,No
2010-08-31,Brisbane,11.4,24.2,0,4,10.7,ENE,19,SW,NE,6,9,63,46,1026.1,1023,1,2,17.7,22,No,No
2010-09-01,Brisbane,12.1,24.8,0,3.6,9.9,NE,26,WSW,NE,4,13,63,52,1024.4,1019.4,1,4,19,22.9,No,No
2010-09-02,Brisbane,11.8,28.4,0,4,10.5,NNE,20,NE,N,4,7,59,35,1021.2,1016,0,1,21,28.1,No,No
2010-09-03,Brisbane,15.2,27.1,0,4.4,9.6,E,37,SSW,ESE,4,11,57,62,1020.2,1018.7,4,1,23,25,No,No
2010-09-04,Brisbane,18.5,25.7,0,4,9.8,NE,39,N,NNE,7,17,74,65,1021.3,1016.7,4,3,22.4,24.5,No,Yes
2010-09-05,Brisbane,19.6,23.6,3.4,5,0.2,SW,15,NA,WSW,0,6,85,87,1018.1,1016.2,8,8,21.4,20.3,Yes,Yes
2010-09-06,Brisbane,17.3,25.1,26.8,2,6.1,NE,17,SW,W,4,6,78,42,1020.3,1017,7,4,19.6,24.4,Yes,No
2010-09-07,Brisbane,11.9,25.4,0,4,10.8,SSW,19,WSW,WSW,7,4,51,31,1023.4,1019.5,1,1,18.8,25.1,No,No
2010-09-08,Brisbane,11.6,23.8,0,4,10.2,ESE,39,SW,ESE,6,11,62,57,1024.4,1020.6,5,2,17.9,22.6,No,No
2010-09-09,Brisbane,14.1,25.4,0,3.2,9.8,NNE,26,WSW,NNE,4,11,66,60,1020.8,1015.2,1,3,20.2,23.6,No,No
2010-09-10,Brisbane,18.7,24.1,0,7,0.9,WNW,30,N,NW,4,7,67,67,1010.8,1008.2,7,7,22.3,24,No,Yes
2010-09-11,Brisbane,12.2,25.3,3.2,1.8,11.1,W,22,SW,ENE,4,13,40,34,1017.8,1016.2,0,1,20.5,22.8,Yes,No
2010-09-12,Brisbane,12.5,23.6,0,5.8,9.5,ENE,20,SSW,ENE,2,9,55,53,1022.5,1019.4,2,1,20,21.4,No,No
2010-09-13,Brisbane,16.2,25.9,0,4,8.7,NNW,24,NA,NE,0,11,62,56,1019.8,1014.7,5,5,20.7,24.8,No,No
2010-09-14,Brisbane,16.1,25.1,0,4.8,4.4,NE,20,SSW,ENE,2,9,70,69,1016.2,1011.9,6,7,22.7,23.7,No,No
2010-09-15,Brisbane,17.9,26.1,0.4,4,10.7,W,52,W,WSW,17,15,40,32,1012.7,1011.1,2,1,21.4,25.7,No,No
2010-09-16,Brisbane,13.4,23.9,0,10.2,2.5,WNW,30,WSW,WNW,6,9,49,35,1018.5,1014.6,6,7,18.4,22.7,No,No
2010-09-17,Brisbane,15.7,21.9,0,6.8,1,WNW,24,WSW,E,9,6,40,39,1020.1,1019.4,8,8,19,19.8,No,No
2010-09-18,Brisbane,13,24.1,0,3.2,3.6,W,24,SW,WSW,4,9,53,27,1019.9,1015.9,7,8,17.3,22.1,No,No
2010-09-19,Brisbane,16,21,0,3.6,0.4,SSE,17,SW,SSE,4,7,55,41,1020.7,1018.7,8,8,17,20.4,No,Yes
2010-09-20,Brisbane,13.1,19.7,8.6,1.2,0,SSE,15,SW,SSE,2,2,92,91,1021.4,1018.5,8,8,15,19.3,Yes,Yes
2010-09-21,Brisbane,15,24.4,22.4,0,0.4,W,19,SSW,W,6,7,93,78,1021.1,1018.7,7,7,18.1,22.8,Yes,No
2010-09-22,Brisbane,17.2,24,0,3,4.5,E,28,SE,ESE,7,6,79,79,1024.2,1022.1,7,8,20.9,19.9,No,No
2010-09-23,Brisbane,15.1,25.1,0,3.2,5.9,ENE,19,W,NNE,4,9,76,58,1022.8,1019.9,7,5,19.3,23.6,No,No
2010-09-24,Brisbane,17.2,25.5,0.2,3.6,6,ENE,19,ENE,NE,2,7,64,60,1023.2,1020.1,7,7,22.3,23,No,Yes
2010-09-25,Brisbane,18.4,23,1.2,3.2,1.7,NNW,28,NA,NNE,0,6,82,78,1021.7,1017.9,8,7,20.6,20.5,Yes,Yes
2010-09-26,Brisbane,13.9,26.6,5.4,3,5.9,E,19,NE,ENE,2,7,64,62,1019.8,1016.8,7,7,22.1,24.4,Yes,No
2010-09-27,Brisbane,16.4,27.8,0.2,3.8,10,N,24,WSW,NNE,2,7,68,60,1018.9,1014.1,3,3,23.4,25.2,No,No
2010-09-28,Brisbane,20.4,27.3,0,5,5.6,N,35,NA,NE,0,7,72,93,1015.5,1011,7,8,24.6,21.3,No,Yes
2010-09-29,Brisbane,18.2,28.1,31.4,4.4,5.6,SE,26,SW,E,7,7,77,71,1012.5,1010.9,6,6,22.9,23,Yes,No
2010-09-30,Brisbane,16.5,21.9,0.4,3.8,5.7,SE,35,S,ESE,9,17,59,54,1020.9,1020.6,6,5,21.3,21,No,No
2010-10-01,Brisbane,14.2,21.9,0,3.8,0.7,SE,28,SE,ESE,9,9,60,53,1026.2,1023.7,7,7,19.4,20.2,No,Yes
2010-10-02,Brisbane,14.8,21.1,3.4,3.8,2.5,SE,26,SSE,ESE,6,7,73,79,1026.3,1022.4,7,8,19.6,19.3,Yes,Yes
2010-10-03,Brisbane,16.5,23.5,6.6,3.2,0,SE,17,SW,ESE,2,7,91,82,1023.8,1020.1,8,8,18.3,20.9,Yes,Yes
2010-10-04,Brisbane,17.3,28.1,2,0.4,11.4,S,22,SW,NNE,7,6,65,61,1017.9,1013.6,1,4,23.3,26.1,Yes,Yes
2010-10-05,Brisbane,17.2,28.3,2.2,3.6,10,SE,24,SW,SW,7,4,65,50,1017.1,1014.2,2,6,23.8,27.3,Yes,No
2010-10-06,Brisbane,18.5,29.4,0,6.6,11.4,ENE,22,WSW,ENE,7,13,59,56,1018.4,1014.8,2,5,23.9,26.4,No,No
2010-10-07,Brisbane,17.7,29.9,0,5.6,8.1,NE,19,NW,NE,4,7,66,59,1017.5,1013.1,4,7,24.5,27.3,No,Yes
2010-10-08,Brisbane,18.5,22.6,54,4.2,0,SE,43,SSW,SE,4,11,85,81,1019.1,1017.1,8,8,21.3,21.1,Yes,Yes
2010-10-09,Brisbane,16.9,19.3,23.4,1.2,0,SSE,33,SSE,SSE,6,13,86,86,1021.6,1019.8,8,8,18.8,17.6,Yes,Yes
2010-10-10,Brisbane,16,19.6,8,2,0,SE,44,S,SE,9,17,89,89,1023,1021.7,8,8,17.9,17.7,Yes,Yes
2010-10-11,Brisbane,15.1,22.2,93.6,13,0,E,37,ESE,SE,11,11,90,89,1026.2,1024.8,8,8,19.1,19.6,Yes,Yes
2010-10-12,Brisbane,17.4,22.9,22.4,1.6,2.4,ENE,37,ESE,E,11,17,72,60,1027.9,1024.4,8,7,20.1,22.6,Yes,Yes
2010-10-13,Brisbane,14.8,23.9,4.2,3.4,6.6,E,31,ENE,ENE,13,9,48,53,1022.7,1019.1,5,7,22.5,21.9,Yes,No
2010-10-14,Brisbane,14.8,25.6,0.2,7,5.6,NNE,22,NNW,NE,4,9,62,66,1017.7,1013.6,5,7,22.5,23.2,No,No
2010-10-15,Brisbane,18.5,25.3,0,3,0,NNE,41,N,NNE,6,11,71,81,1011.1,1005.4,8,8,22.4,22.3,No,Yes
2010-10-16,Brisbane,14.6,20.8,22.2,4.8,10.3,W,54,W,W,26,20,48,36,1008.3,1007.1,1,1,16.3,20.2,Yes,No
2010-10-17,Brisbane,9.7,22.2,0,9.6,12.3,W,26,SW,NNE,7,6,38,35,1016.4,1013.1,0,0,16.7,21.5,No,No
2010-10-18,Brisbane,11,23.7,0,8.6,12.3,E,20,WNW,ENE,4,7,59,40,1020.5,1017.5,1,1,19.4,22.6,No,No
2010-10-19,Brisbane,12.9,26.7,0,4.8,11.7,ESE,31,SSW,ESE,4,15,57,45,1022.1,1019.8,1,1,22.2,25.2,No,No
2010-10-20,Brisbane,16.3,22.2,0.8,6.4,4.7,SE,31,SSE,E,4,7,87,78,1026.5,1024.2,5,7,19.4,19.9,No,Yes
2010-10-21,Brisbane,15.8,22.6,1.6,4,3.4,E,24,E,E,11,9,52,52,1025.9,1022.2,7,7,21.8,21.2,Yes,No
2010-10-22,Brisbane,13,25.4,0,3,11.7,E,22,SSE,E,4,11,55,47,1023.2,1019,3,2,22,24.2,No,No
2010-10-23,Brisbane,14.9,26.6,0,5.8,12,ENE,22,NE,NE,4,9,59,51,1020.3,1015.9,2,1,22.3,25.2,No,No
2010-10-24,Brisbane,15.9,27.1,0,5.4,10.1,NNE,30,NNE,NE,7,9,58,51,1018.2,1014.1,2,3,24.5,25.6,No,Yes
2010-10-25,Brisbane,17.8,26,34.4,NA,8.5,ENE,20,WSW,ENE,4,11,80,65,1017.7,1014.4,6,3,20.9,24.7,Yes,No
2010-10-26,Brisbane,18.1,26.4,0,4.8,7.6,ENE,20,E,ENE,6,9,66,63,1019,1015.3,7,3,23,24.7,No,No
2010-10-27,Brisbane,19.5,28,0.4,3.6,10.1,ENE,24,WSW,NE,6,13,65,57,1017.1,1013.6,3,2,24.3,25.5,No,No
2010-10-28,Brisbane,18.3,27.4,0.2,6.2,8.3,SE,33,S,ESE,4,13,61,88,1017,1015.8,4,7,25.4,19.2,No,Yes
2010-10-29,Brisbane,16.9,26.5,26.8,7,11.7,E,26,ESE,ENE,9,11,58,51,1018.6,1016.4,2,4,24.4,25.4,Yes,No
2010-10-30,Brisbane,16.6,26.5,0,4.6,11.7,ENE,26,ENE,ENE,9,9,56,56,1019,1016,3,6,23.9,24.2,No,No
2010-10-31,Brisbane,15.8,25.7,0,6,6.2,NNE,19,SE,ENE,2,6,63,57,1017.3,1014.3,7,5,22.5,25,No,No
2010-11-01,Brisbane,16.4,23.3,0,4.2,0.3,NNW,15,E,N,6,4,66,67,1015.5,1012.9,8,8,21.9,22.2,No,No
2010-11-02,Brisbane,18.1,27.4,0.2,3.2,12.8,WSW,35,W,WSW,6,9,54,30,1015.5,1011.9,3,1,22.6,27.3,No,No
2010-11-03,Brisbane,14.9,26,0,9.2,10.7,ESE,31,SSE,E,7,15,50,55,1018.1,1015.3,3,3,23.1,24.4,No,Yes
2010-11-04,Brisbane,19.1,22.6,6.2,5.2,0,E,28,WNW,N,4,2,89,79,1018.1,1015.3,8,8,19.4,20.2,Yes,Yes
2010-11-05,Brisbane,17.3,23.5,19.6,1.2,1.1,E,30,ESE,ESE,7,4,68,65,1016,1013.1,7,7,21.5,22.7,Yes,Yes
2010-11-06,Brisbane,16.6,27.4,2.6,3,12.2,SE,31,S,S,6,11,57,41,1016.8,1014.2,1,2,23.3,26.9,Yes,No
2010-11-07,Brisbane,18.2,26.4,0,5.2,10.9,E,30,SE,E,11,15,63,53,1019.6,1017.9,7,4,23.4,25.5,No,No
2010-11-08,Brisbane,19,26.2,0,7,2.8,E,24,ENE,ENE,11,13,63,61,1021.9,1020.3,8,7,24.2,24.3,No,No
2010-11-09,Brisbane,20.4,26.1,0.6,4.8,3.5,E,30,ENE,ENE,9,13,67,62,1024.8,1023.3,7,7,24.1,24.6,No,No
2010-11-10,Brisbane,16.7,26.4,0.8,5.6,8.8,N,26,ENE,ENE,11,11,55,57,1023.7,1020.3,4,7,25,24.8,No,No
2010-11-11,Brisbane,16.9,28,0,5.4,12.2,NE,26,NE,NE,2,11,55,65,1018,1014.5,4,5,25.1,25.5,No,No
2010-11-12,Brisbane,19,28,0,6.6,11,NE,28,NNE,NNE,7,11,71,55,1016.9,1015,5,4,24.6,25.7,No,No
2010-11-13,Brisbane,21.7,27.1,0,7.8,12.5,ENE,30,ENE,NE,15,11,58,56,1020.6,1019,4,3,25.7,26.1,No,No
2010-11-14,Brisbane,21.2,27.9,0,6,7.5,ENE,28,N,ENE,6,13,64,57,1020.7,1017.8,7,3,25.4,26.2,No,No
2010-11-15,Brisbane,17.7,28.2,0.2,5.6,12.4,NE,28,NE,NE,9,11,53,49,1016.9,1013.2,6,4,25.9,26.3,No,No
2010-11-16,Brisbane,21.3,27.8,0,8.4,8.4,ENE,31,N,NNE,6,9,57,59,1013.6,1010.3,7,5,26.1,26.6,No,No
2010-11-17,Brisbane,20.8,29.5,0,8,9.3,ENE,24,NW,NE,7,9,52,50,1013.6,1010.3,7,4,25.9,28.3,No,Yes
2010-11-18,Brisbane,20.6,25.2,5.2,8,3,SSE,17,SSW,SE,2,7,72,83,1013.7,1012,8,8,25.1,22.7,Yes,Yes
2010-11-19,Brisbane,18.3,27.5,9.4,2.4,1.7,SSE,33,WSW,ESE,6,11,79,65,1015.8,1015,8,7,22.5,25.6,Yes,No
2010-11-20,Brisbane,20,25.5,0.2,5.4,0.6,ESE,41,SE,SE,13,11,56,66,1021.7,1020.5,7,7,24.2,23,No,No
2010-11-21,Brisbane,18.2,25.1,1,5,1.7,E,33,S,ESE,4,11,70,49,1021.5,1020.2,8,8,23.7,24.9,No,Yes
2010-11-22,Brisbane,17.7,26.6,4.4,5.8,10.4,ESE,37,SSE,ESE,6,15,74,47,1021.4,1019.8,5,4,23,25.8,Yes,No
2010-11-23,Brisbane,16.6,26.6,0.2,9.4,10.4,E,41,E,E,22,17,44,47,1023.4,1022,6,6,25,25.4,No,No
2010-11-24,Brisbane,18.5,26.4,1,7.4,5,E,37,SE,ESE,15,13,65,47,1023.6,1021.5,7,6,22.4,25.6,No,No
2010-11-25,Brisbane,17.3,26.1,0,7,5.3,E,37,ESE,E,9,11,53,57,1021.4,1019.7,6,7,24,23.8,No,No
2010-11-26,Brisbane,19.1,27.4,0.2,5.2,7.1,E,33,E,ENE,6,15,68,50,1019.1,1016.4,7,7,22.8,25.7,No,Yes
2010-11-27,Brisbane,17.2,26.7,1.8,7,10.2,E,33,ENE,ENE,17,13,54,50,1017.8,1015,4,2,25.3,25.6,Yes,No
2010-11-28,Brisbane,18.9,26.3,0,8.8,3.2,ENE,24,ENE,ENE,7,11,58,50,1015.3,1012.2,7,7,24.1,25.1,No,No
2010-11-29,Brisbane,17.6,28,0,6.6,11,ENE,28,ENE,NE,4,11,61,51,1012.7,1010.3,6,2,24.8,27,No,Yes
2010-11-30,Brisbane,19.4,27.3,4.2,6.8,8.1,E,31,NE,ENE,9,13,60,56,1012.8,1010.5,7,7,25.2,26.8,Yes,Yes
2010-12-01,Brisbane,21.5,25.5,3.8,6.6,0.5,ENE,35,ENE,ENE,15,6,71,91,1013.8,1012.6,8,8,24.6,21.7,Yes,Yes
2010-12-02,Brisbane,19.5,26.9,58.6,6.4,0.5,NE,28,NNE,ENE,2,13,84,72,1016.8,1015.2,8,7,23.1,24.3,Yes,Yes
2010-12-03,Brisbane,20.2,24.9,1.2,4.4,0,ENE,30,SE,NE,4,11,77,70,1017,1013.3,8,8,22.8,23.7,Yes,No
2010-12-04,Brisbane,21.3,24.3,0.2,3.2,0.1,ENE,33,ENE,ENE,15,11,71,82,1011.3,1008.9,8,8,24.1,22.2,No,Yes
2010-12-05,Brisbane,19.6,26.1,50.6,4.2,1.2,E,28,SE,ENE,4,13,94,72,1010.4,1008.1,8,7,21,24.9,Yes,No
2010-12-06,Brisbane,20.3,26.4,0.8,0.8,2.1,ESE,30,SE,ESE,7,7,71,82,1010.9,1009.2,7,7,25.8,25,No,Yes
2010-12-07,Brisbane,20.9,28.3,8.4,3.2,8.7,E,37,SSE,E,9,9,75,84,1013.7,1012.1,7,5,25.8,24.8,Yes,Yes
2010-12-08,Brisbane,21.1,27.9,5.4,6.4,10.9,E,26,ENE,ENE,9,13,69,66,1016.8,1015.2,5,7,25.9,26.9,Yes,No
2010-12-09,Brisbane,21.6,28.9,0,6.2,11.4,NE,24,ENE,NE,9,11,65,62,1016.9,1014.2,3,1,26.9,27.8,No,No
2010-12-10,Brisbane,21.7,30.4,0,8,12,NE,31,NNW,NE,7,15,59,65,1013,1008.1,4,4,27.3,28.4,No,No
2010-12-11,Brisbane,24.1,30.7,0,7.2,3.7,W,48,N,SSW,7,6,65,89,1007.9,1004.9,6,7,28.3,25.4,No,Yes
2010-12-12,Brisbane,20.4,27.2,80.4,12.4,0,W,15,NW,NE,2,6,81,86,1008.8,1006.9,8,8,23.9,23.7,Yes,Yes
2010-12-13,Brisbane,22,30.2,1.6,2,9.2,ENE,30,SSW,E,2,13,67,62,1010.8,1008.8,7,1,27.2,28.7,Yes,No
2010-12-14,Brisbane,20.8,29.1,0,5.8,9.1,ESE,33,SSE,ESE,7,13,64,60,1011.8,1009.1,6,3,26.5,29,No,No
2010-12-15,Brisbane,20.5,32.1,0.2,5.8,12.4,NE,24,SW,ENE,4,11,62,55,1011.2,1006.8,1,2,27,29.2,No,No
2010-12-16,Brisbane,19.9,31.3,0.6,7,NA,S,52,WNW,NNW,2,2,67,90,1008.1,1005.7,7,7,27.3,20.4,No,Yes
2010-12-17,Brisbane,19.2,30.6,47.6,10.6,NA,NNW,35,SE,NNE,4,6,64,60,1005.8,1002.9,6,7,28,29.2,Yes,No
2010-12-18,Brisbane,21.4,30.4,0,4.6,NA,WSW,30,W,WSW,7,11,47,52,1006.6,1004.8,7,7,27,27.3,No,Yes
2010-12-19,Brisbane,21.3,24.2,9.8,5.2,0,WSW,22,SW,S,4,6,72,90,1006.7,1005.2,7,8,22.6,19,Yes,Yes
2010-12-20,Brisbane,17.3,28.1,57.4,3.8,12.3,W,48,W,W,17,24,64,31,1002.6,1003.6,7,1,24.1,27.2,Yes,No
2010-12-21,Brisbane,14.7,27.7,0,8.6,NA,ESE,35,S,E,6,9,37,52,1011.6,1009.9,1,5,25.1,25.8,No,No
2010-12-22,Brisbane,17.8,23.1,0,8,0,SE,24,SE,SW,7,4,75,88,1016.6,1015.5,7,8,22.1,20.6,No,Yes
2010-12-23,Brisbane,19.2,29.1,12.8,0.6,2.9,ESE,24,SW,E,6,9,87,65,1016.9,1014.8,8,7,21.8,28,Yes,No
2010-12-24,Brisbane,21.8,27.7,0.2,3.2,0.2,SSE,41,SE,ESE,15,11,71,81,1016.9,1015.3,7,8,26.8,25.2,No,Yes
2010-12-25,Brisbane,21.9,26.2,36.2,6.6,0.2,SSE,15,S,SSE,2,6,90,85,1014.8,1011.9,8,8,24.8,24.9,Yes,Yes
2010-12-26,Brisbane,21.8,24.2,8.8,1,0,WSW,19,NA,E,0,7,88,92,1009.9,1005.1,8,8,23.3,22.2,Yes,Yes
2010-12-27,Brisbane,21.6,26.6,60.2,0.6,0,W,33,N,SW,2,7,94,92,1002.3,1000.1,8,8,24.2,21.4,Yes,Yes
2010-12-28,Brisbane,21.1,25.1,34,2,0,SE,46,SE,SE,17,9,73,70,1012.7,1013.1,8,8,23.6,23.5,Yes,No
2010-12-29,Brisbane,20.4,27.5,1,3.4,0,SE,33,SE,SE,17,11,58,56,1015.8,1013.3,8,7,24.5,27.1,No,No
2010-12-30,Brisbane,19.4,30.4,0,4.4,11.4,E,30,SSE,E,7,15,58,57,1015.5,1013.2,6,3,26.7,29.1,No,No
2010-12-31,Brisbane,20.4,29.5,0,6.8,12.6,ESE,35,ESE,E,9,17,58,52,1015.3,1013.3,4,1,26.9,28.3,No,No
2011-01-01,Brisbane,21.7,28.4,0.4,6.6,0,ESE,30,SSE,SE,7,6,89,90,1014.4,1012.9,8,8,23,24.1,No,Yes
2011-01-02,Brisbane,22.7,29.6,3,2.2,11.2,E,26,NE,NE,7,11,68,63,1013.9,1010.7,4,3,27.4,28.4,Yes,No
2011-01-03,Brisbane,22.9,32.1,0,6.2,6.9,E,24,SW,ESE,4,6,67,58,1009.7,1006.3,5,5,27.8,28.6,No,No
2011-01-04,Brisbane,22.2,30.7,0,5.4,7.8,ESE,28,S,E,7,13,60,64,1007.8,1006,6,7,28.5,28.7,No,No
2011-01-05,Brisbane,21.7,29.3,0,5.2,0,W,26,E,NE,6,9,65,64,1008.1,1004.4,6,6,26.8,27.4,No,Yes
2011-01-06,Brisbane,20.5,24.8,41.8,4.6,0,WSW,22,ESE,S,7,4,82,91,1005.4,1004.8,8,8,23.9,19.9,Yes,Yes
2011-01-07,Brisbane,19.3,26.8,35.6,NA,0.8,ESE,37,ESE,ESE,4,17,95,65,1007.7,1006.6,8,7,21.1,26.2,Yes,Yes
2011-01-08,Brisbane,21.1,27.3,11.6,2,2.1,SE,37,SSE,SSE,15,15,65,73,1008.1,1005.1,7,8,26.7,25.9,Yes,Yes
2011-01-09,Brisbane,22,27.8,12.2,2.4,NA,E,39,SE,ESE,9,13,86,90,1006.8,1005.7,8,8,25.2,24,Yes,Yes
2011-01-10,Brisbane,22.5,27.1,110.8,1.4,NA,E,41,E,E,13,19,94,85,1006.9,1005.1,8,8,24.2,25.9,Yes,Yes
2011-01-11,Brisbane,23.8,28.6,15.4,2,0,E,33,E,E,15,15,88,94,1007.7,1007.4,8,8,25,24.1,Yes,Yes
2011-01-12,Brisbane,21.9,29.6,40,2.4,NA,E,33,E,ENE,13,17,70,70,1010.6,1009.6,4,5,27.7,28.2,Yes,No
2011-01-13,Brisbane,22.1,28.4,0.4,7.8,6.9,ENE,31,ESE,ESE,13,13,58,57,1013.1,1010.8,3,5,27.2,27.1,No,No
2011-01-14,Brisbane,19.4,28.9,0,8.2,11.8,E,31,ESE,E,11,13,60,59,1011.5,1009,7,5,26.1,27.1,No,No
2011-01-15,Brisbane,20.2,28.8,0.4,7.2,9.2,E,26,SW,E,4,7,77,52,1009.3,1006.6,7,5,24,28,No,No
2011-01-16,Brisbane,19.5,29.7,0,6.2,NA,E,30,SSE,E,11,13,57,56,1007.2,1004.7,3,5,27,28.1,No,No
2011-01-17,Brisbane,19.5,33.5,0,7,NA,ENE,20,WSW,WSW,7,9,59,48,1005.4,1000.7,1,2,26.5,33.2,No,No
2011-01-18,Brisbane,23.2,34.9,0,7.2,10.1,ENE,30,SW,E,6,11,57,53,1003.8,1003.5,1,3,31.6,31.2,No,Yes
2011-01-19,Brisbane,23.4,31.2,3.4,4.6,10.3,SW,33,E,ENE,7,13,70,71,1007.4,1005.7,6,7,29.4,28.7,Yes,Yes
2011-01-20,Brisbane,20.6,29.8,36.2,4.2,8.6,SE,33,S,ESE,4,11,67,70,1008.8,1008.6,6,7,28,26.5,Yes,Yes
2011-01-21,Brisbane,20.7,28.5,4.4,6,8,ESE,43,SE,SE,11,15,77,51,1012.2,1010.7,7,5,23.8,27.9,Yes,No
2011-01-22,Brisbane,18.9,29.4,0,6.4,12.5,SSE,39,S,ESE,9,20,54,48,1012.9,1011.7,3,4,26.7,27.8,No,No
2011-01-23,Brisbane,18.8,29.8,0,9.8,11.6,ESE,37,SSE,SE,9,11,49,43,1010.9,1008.4,3,2,26.6,28.7,No,No
2011-01-24,Brisbane,19.1,29.4,0,8.4,12.5,NE,20,NNE,ENE,2,7,52,47,1010.2,1007.3,1,1,26.1,28.9,No,No
2011-01-25,Brisbane,20.2,30.4,0,5.8,12.8,NNE,24,N,NE,4,11,58,56,1011.4,1009.9,1,1,28.2,28.9,No,No
2011-01-26,Brisbane,21.5,30.5,0,7.4,12.8,ENE,28,ESE,ENE,2,11,57,59,1015.3,1013.7,3,1,27.3,28.9,No,No
2011-01-27,Brisbane,20.6,31,0,7,12.6,E,22,SE,NE,4,9,61,56,1015.5,1012.5,3,1,27.2,29.9,No,No
2011-01-28,Brisbane,21.9,31.4,0,8.2,9.6,SE,31,SSE,ESE,6,15,65,54,1013.5,1013.1,5,3,27.8,30.1,No,No
2011-01-29,Brisbane,23.1,29.7,0.2,8,10.4,E,46,SE,SE,15,17,58,44,1018,1016.1,5,2,25.5,29.1,No,No
2011-01-30,Brisbane,20.8,30,0,8,4.1,ESE,31,ESE,E,11,15,63,62,1019.6,1017.6,7,7,27,27.4,No,No
2011-01-31,Brisbane,21.1,31.1,0,5.8,12.4,ENE,24,ENE,NE,9,9,61,55,1018.3,1015.3,3,3,27.6,30,No,Yes
2011-02-01,Brisbane,23.2,30.7,3.6,7.6,6.8,ENE,26,ENE,ENE,9,11,81,67,1017.5,1014.8,5,7,27.1,29.7,Yes,Yes
2011-02-02,Brisbane,25,31.8,3.8,4.8,11.7,ENE,24,NA,ENE,0,11,83,64,1017.5,1016.1,3,3,28.3,30.1,Yes,Yes
2011-02-03,Brisbane,24.3,31.3,2,7.4,NA,ENE,24,NNE,ENE,2,13,74,63,1018,1015.1,3,5,29.2,30.5,Yes,No
2011-02-04,Brisbane,23.6,32.6,0.2,7.2,NA,E,28,NE,NNE,6,11,62,54,1017.2,1014.9,3,1,30.4,31.4,No,Yes
2011-02-05,Brisbane,24.8,32.4,2.2,8.4,NA,NE,30,ENE,NNE,7,11,69,63,1017.4,1015,4,3,29.1,30.9,Yes,Yes
2011-02-06,Brisbane,24.8,32.4,7,9.8,NA,ENE,24,NNW,NE,2,11,77,63,1018.5,1015.3,6,3,28.9,31.6,Yes,Yes
2011-02-07,Brisbane,24.2,30.4,1.6,4.6,1.8,SE,31,SW,SE,4,13,81,58,1018.2,1014.9,7,7,24.6,29.2,Yes,Yes
2011-02-08,Brisbane,21.3,26.8,6.4,5.2,NA,SE,26,S,SSE,4,7,92,75,1016.7,1014.5,7,7,21.6,24.4,Yes,Yes
