Date_x,Date_y,RainFall,Evaporation,Sunshine,WindGustDir_x,WindGustDir_y,WindGustSpeed,WindDir9am_x,WindDir9am_y,WindDir3pm_x,WindDir3pm_y,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud3pm,Temp9am,dewDiffTemp3pm,dewDiffTemp9am,diffTemp3pm9am,diffPress3pm9am,RainToday
-0.847541,0.53073,0,3.4,9.4,0.382683,0.92388,20,-0.382683,-0.92388,0.382683,0.92388,6,9,53,43,1024.1,1021.4,1,15.8,13.1631,9.56364,6.2,-2.7,0
-0.856551,0.516062,0,2.8,6.1,-0.382683,0.92388,22,-0.707107,-0.707107,-0.382683,0.92388,6,11,64,52,1026.9,1023.6,6,16.8,10.3013,6.85197,5,-3.3,0
-0.865307,0.501242,0,4.4,0,-0.92388,0.382683,19,-0.707107,-0.707107,-0.382683,0.92388,4,7,66,55,1025.9,1022.8,7,17.5,9.41415,6.42615,3.8,-3.1,0
-0.873807,0.486273,0,3.8,2.1,-0.382683,0.92388,22,-1,1.22465e-16,-0.382683,0.92388,6,7,77,70,1024,1021.2,6,18.8,5.6307,4.12159,0.9,-2.8,0
-0.882048,0.47116,1.2,1,1.4,0.382683,0.92388,17,-0.382683,-0.92388,-0.382683,0.92388,4,6,84,76,1022.9,1018.4,7,17.4,4.39812,2.73432,3.6,-4.5,1
-0.890028,0.455907,48.6,3.2,0,0.707107,0.707107,41,6.12323e-17,1,0.92388,0.382683,19,6,93,88,1010.8,1006,8,19.7,2.06743,1.16596,1.3,-4.8,1
-0.897743,0.440519,88.2,2.6,8.2,-1.83697e-16,-1,63,-1.83697e-16,-1,-1.83697e-16,-1,19,26,65,60,1001.1,999.2,6,16.8,7.8548,6.62012,0.7,-1.9,1
-0.905193,0.425,0,7.2,5.2,-1.83697e-16,-1,48,-1.83697e-16,-1,-1.83697e-16,-1,13,15,53,48,1007,1005,5,15.6,11.2047,9.54884,2.7,-2,0
-0.912375,0.409356,0,3.2,9.8,-1.83697e-16,-1,35,0.382683,-0.92388,-1.83697e-16,-1,7,15,50,33,1012.5,1008.7,1,17.3,17.0209,10.5263,4.7,-3.8,0
-0.919286,0.39359,0,5.6,9.8,0.382683,-0.92388,30,-0.382683,-0.92388,-1.83697e-16,-1,9,7,48,34,1015.4,1013.1,1,18.5,16.7903,11.2218,5.1,-2.3,0
-0.925925,0.377708,0,4.8,9.8,0.707107,0.707107,15,-0.707107,-0.707107,0.382683,0.92388,2,7,57,36,1015.4,1012.2,1,18.9,16.2404,8.71008,7.1,-3.2,0
-0.932289,0.361714,0,4.2,9.9,-1.83697e-16,-1,31,-0.382683,-0.92388,-1.83697e-16,-1,11,11,47,33,1019.4,1018.3,3,20.1,17.352,11.6704,4.5,-1.1,0
-0.938377,0.345612,0,5.6,8.9,-0.707107,-0.707107,15,-0.707107,-0.707107,-0.382683,-0.92388,4,6,63,42,1023.5,1020.6,4,16.9,13.6126,7.09252,6.1,-2.9,0
-0.944188,0.329408,0,3.4,0.5,-0.92388,0.382683,31,-0.707107,-0.707107,-0.707107,0.707107,4,15,66,62,1030,1029.1,7,16.6,7.5023,6.38147,3.3,-0.9,0
-0.949718,0.313107,1.2,2.6,3.4,6.12323e-17,1,39,-0.707107,-0.707107,-0.707107,0.707107,7,13,83,70,1033.9,1031.5,5,16.1,5.5832,2.89047,2.5,-2.4,1
-0.954967,0.296713,2,3.2,7.1,6.12323e-17,1,28,-0.707107,-0.707107,-0.707107,0.707107,4,13,84,56,1032.7,1029.4,5,17.9,9.17512,2.74499,3.9,-3.3,1
-0.959933,0.280231,1.6,0.8,5.3,-0.707107,0.707107,30,-0.92388,0.382683,-0.382683,0.92388,7,11,84,65,1029.7,1026.9,5,17.6,6.79583,2.73859,2.6,-2.8,1
-0.96901,0.247022,0,2.8,5.2,0.707107,0.707107,17,-0.382683,-0.92388,0.707107,0.707107,4,7,72,56,1022.2,1018.7,6,16.1,9.22381,5.05208,6.4,-3.5,0
-0.973118,0.230306,0,2,1.8,-1.83697e-16,-1,11,-0.382683,-0.92388,0.707107,0.707107,4,6,82,71,1021.4,1017.1,7,17.5,5.495,3.11005,4.2,-4.3,0
-0.976938,0.213521,3.8,1,0,0.707107,0.707107,31,0.707107,0.707107,0.707107,0.707107,11,7,83,94,1014.1,1009.2,8,21.7,1.00097,3.01868,-1.2,-4.9,1
-0.980469,0.196673,110.6,7.2,9.8,-1.83697e-16,-1,37,0.382683,-0.92388,0.382683,-0.92388,9,19,56,49,1010,1008.2,5,18.3,11.0203,8.93355,1.4,-1.8,1
-0.983709,0.179767,0.2,8,7.4,-1.83697e-16,-1,37,0.382683,-0.92388,0.382683,-0.92388,17,7,57,47,1014.1,1010.8,7,16.1,11.6439,8.52419,3.7,-3.3,0
-0.986658,0.162807,0,2.2,1.8,0.382683,-0.92388,35,6.12323e-17,1,0.382683,-0.92388,2,13,71,50,1013.2,1011.1,6,14.9,10.7702,5.21358,5.4,-2.1,0
-0.989314,0.145799,2.4,2.8,0.2,-1.83697e-16,-1,26,-1.83697e-16,-1,-1.83697e-16,-1,6,6,83,64,1016,1012.6,7,14.8,6.92654,2.86111,3.4,-3.4,1
-0.991677,0.128748,0,2,7,-1.83697e-16,-1,59,0.707107,-0.707107,-1.83697e-16,-1,4,17,69,53,1012.8,1009.1,5,18.9,10.0658,5.81677,3.6,-3.7,0
-0.993747,0.111659,0.2,7.6,9.8,-0.382683,-0.92388,46,-0.382683,-0.92388,-1.83697e-16,-1,7,6,46,32,1019.2,1016.9,0,13.6,16.9453,11.4039,4.4,-2.3,0
-0.995521,0.0945367,0,3.8,1.6,-0.382683,-0.92388,13,-0.707107,-0.707107,6.12323e-17,1,4,4,68,47,1021.9,1017.3,7,9.9,11.3976,5.6286,7.1,-4.6,0
-0.997001,0.0773865,1,1.2,3.9,-1.83697e-16,-1,43,-0.707107,0.707107,0.382683,-0.92388,2,9,88,62,1017.3,1014.5,1,13.4,7.31971,1.9482,3.3,-2.8,0
-0.998186,0.0602133,1.2,4.4,9.8,0.382683,-0.92388,39,-1.83697e-16,-1,-1.83697e-16,-1,13,11,55,41,1021.4,1019.9,1,11.5,13.4843,8.72721,6.8,-1.5,1
-0.999074,0.0430222,0.2,4,9.9,-1.83697e-16,-1,19,-0.707107,-0.707107,-0.707107,-0.707107,6,6,59,42,1026.6,1023.6,1,13.9,13.4503,7.88151,7.5,-3,0
-0.999667,0.0258184,0,2.6,9.2,-0.382683,-0.92388,15,-0.707107,-0.707107,0.707107,0.707107,7,6,71,52,1024.6,1020.2,1,12.8,10.1771,5.12813,7.4,-4.4,0
-0.999963,0.008607,0,2.4,9.6,0.382683,-0.92388,35,-1,1.22465e-16,0.382683,-0.92388,4,15,62,32,1020.6,1017.4,1,17.1,17.4226,7.34242,4.6,-3.2,0
-0.999963,-0.008607,0,5.4,9.8,-0.382683,-0.92388,15,-0.707107,-0.707107,-0.382683,-0.92388,6,4,51,31,1024.9,1022.7,0,14.2,17.8081,9.99513,7,-2.2,0
-0.999667,-0.0258184,0,2.8,9.9,0.707107,0.707107,13,-0.707107,-0.707107,0.382683,0.92388,6,6,65,40,1027.5,1023.1,1,12.3,14.208,6.39102,9.5,-4.4,0
-0.999074,-0.0430222,0,4,8.9,0.707107,0.707107,20,-0.92388,-0.382683,0.707107,0.707107,4,9,73,52,1023.7,1018.8,1,13.7,10.2779,4.75368,7.8,-4.9,0
-0.998186,-0.0602133,2,1.4,1,-0.382683,-0.92388,26,-0.382683,-0.92388,0.707107,0.707107,7,6,93,86,1015.9,1011.5,7,16.1,2.39282,1.13365,2.6,-4.4,1
-0.997001,-0.0773865,6.8,2,9.7,-1.83697e-16,-1,50,-1.83697e-16,-1,-1.83697e-16,-1,17,22,56,46,1016.1,1012.4,1,12.9,11.6177,8.56695,3.1,-3.7,1
-0.995521,-0.0945367,0.2,6.6,9.7,-1.83697e-16,-1,39,-1.83697e-16,-1,0.382683,-0.92388,17,15,58,48,1014.8,1013.3,0,16.1,11.3162,8.26905,3.5,-1.5,0
-0.993747,-0.111659,0,4,9.8,-1.83697e-16,-1,24,-0.382683,-0.92388,-1.83697e-16,-1,7,11,63,46,1018.6,1015.1,1,16.5,12.188,7.07056,5.8,-3.5,0
-0.991677,-0.128748,0,3.4,9.6,-0.92388,-0.382683,17,-0.707107,-0.707107,-0.382683,-0.92388,4,4,67,41,1020.9,1018.2,1,16.4,13.9079,6.14655,6,-2.7,0
-0.989314,-0.145799,0,4.2,9.4,-0.382683,0.92388,20,-0.707107,-0.707107,6.12323e-17,1,6,9,65,49,1023.8,1020.4,1,15.6,11.1885,6.55864,6.1,-3.4,0
-0.986658,-0.162807,0,2.6,2.1,0.382683,0.92388,13,-0.92388,-0.382683,0.707107,0.707107,4,6,87,73,1022.2,1017.5,6,15.4,5.01175,2.15468,5.1,-4.7,0
-0.983709,-0.179767,0,0.4,2.7,-1.83697e-16,-1,20,-0.707107,0.707107,-0.382683,-0.92388,2,2,90,65,1018.9,1014.8,7,16.9,6.93695,1.65289,6,-4.1,0
-0.980469,-0.196673,0.2,3.2,3.1,0.382683,-0.92388,31,-1.83697e-16,-1,-1.83697e-16,-1,11,15,48,27,1021,1020.2,8,17.1,19.5582,11.1022,2.8,-0.8,0
-0.976938,-0.213521,0,6,0.1,-0.382683,-0.92388,19,-0.707107,-0.707107,-0.92388,-0.382683,6,4,37,46,1027.9,1025.7,8,14.9,11.7523,14.5631,2.6,-2.2,0
-0.973118,-0.230306,0,3.2,0,-0.707107,0.707107,24,-0.92388,-0.382683,-0.707107,0.707107,6,11,75,67,1027.7,1024.7,7,14,6.21364,4.36279,3.8,-3,0
-0.96901,-0.247022,0,3,0,-0.707107,0.707107,24,-1,1.22465e-16,-1,1.22465e-16,6,4,63,87,1028.2,1026.5,8,17.2,2.15807,7.10901,-1.6,-1.7,0
-0.964614,-0.263665,12.6,1.4,3,6.12323e-17,1,24,-0.707107,-0.707107,-0.382683,0.92388,4,9,87,68,1027.5,1024.5,7,17.4,6.14301,2.18872,3.7,-3,1
-0.959933,-0.280231,6,2.4,6.8,0.707107,0.707107,17,-0.707107,-0.707107,0.382683,0.92388,4,9,87,60,1026.6,1023.5,3,18.1,8.19159,2.2007,4.9,-3.1,1
-0.954967,-0.296713,0.4,2.6,8.2,0.382683,0.92388,19,-0.707107,-0.707107,0.707107,0.707107,4,7,97,58,1024.6,1020.6,1,16.4,8.75655,0.478177,7.2,-4,0
-0.949718,-0.313107,0,2.4,8.9,0.92388,0.382683,17,-0.707107,-0.707107,0.92388,0.382683,4,7,78,63,1022.7,1018.4,3,18.6,7.50473,3.91516,5.7,-4.3,0
-0.944188,-0.329408,0,3.2,8.7,0.707107,-0.707107,15,0.382683,0.92388,0.707107,0.707107,2,6,79,56,1019.1,1015,2,20.6,9.46205,3.77515,5.3,-4.1,0
-0.938377,-0.345612,0,2.8,9.1,0.92388,0.382683,20,-0.382683,-0.92388,0.707107,0.707107,4,7,96,61,1016.6,1010.9,1,18.1,8.09724,0.649038,7.6,-5.7,0
-0.932289,-0.361714,0,3.2,9.7,-1.83697e-16,-1,46,0.707107,-0.707107,0.382683,-0.92388,6,17,58,36,1009.7,1007.4,1,26.2,16.5762,8.9287,2.6,-2.3,0
-0.925925,-0.377708,0,8,10.1,-1.83697e-16,-1,19,-0.382683,-0.92388,0.382683,0.92388,4,9,35,39,1016.9,1012.9,1,17.7,14.5022,15.6588,3.4,-4,0
-0.919286,-0.39359,0,4,10,-1.83697e-16,-1,26,-0.382683,-0.92388,0.382683,-0.92388,7,9,43,30,1018.8,1015.1,3,16.9,18.2987,12.6638,4.5,-3.7,0
-0.912375,-0.409356,0,6,1.6,-1.83697e-16,-1,22,0.382683,-0.92388,0.382683,-0.92388,9,6,44,37,1019.6,1016.2,6,15.9,14.9461,12.2412,2.4,-3.4,0
-0.905193,-0.425,0,3.6,1.8,0.382683,-0.92388,28,-1.83697e-16,-1,-1.83697e-16,-1,11,11,41,36,1018.7,1016.6,6,16.6,15.5432,13.3104,3.5,-2.1,0
-0.897743,-0.440519,0,3.2,9.5,-0.382683,-0.92388,19,-0.707107,-0.707107,6.12323e-17,1,6,6,47,38,1024.2,1021.5,1,15.8,14.9575,11.2928,6,-2.7,0
-0.890028,-0.455907,0,4,9.8,0.707107,-0.707107,15,-0.707107,-0.707107,0.92388,0.382683,7,6,59,38,1024,1019.4,1,14.7,15.0696,7.93092,8.1,-4.6,0
-0.882048,-0.47116,0,2.4,10.2,0.382683,0.92388,19,-0.707107,-0.707107,6.12323e-17,1,6,4,56,27,1021.4,1018.1,0,15.7,19.9544,8.75612,6.9,-3.3,0
-0.873807,-0.486273,0,4.2,10,0.707107,0.707107,15,-0.707107,-0.707107,0.707107,0.707107,6,6,58,39,1021.3,1016.5,0,14.8,14.8087,8.18592,9.1,-4.8,0
-0.865307,-0.501242,0,2.6,10,0.382683,0.92388,15,-0.382683,-0.92388,0.707107,0.707107,6,4,63,31,1019.2,1014.7,0,14.2,18.3028,6.94494,10.7,-4.5,0
-0.856551,-0.516062,0,4,2.3,0.92388,-0.382683,22,-0.92388,0.382683,0.707107,-0.707107,2,6,72,63,1015,1010.5,7,16.6,7.3922,5.07181,5.7,-4.5,0
-0.83828,-0.54524,0.8,6.8,4.4,-0.382683,-0.92388,41,-0.707107,-0.707107,-1,1.22465e-16,11,13,64,54,1014.3,1016.4,7,17.5,9.50951,6.8892,1.3,2.1,0
-0.82877,-0.559589,0.2,4,9.1,-0.92388,-0.382683,30,-0.92388,-0.382683,-0.707107,0.707107,9,11,59,42,1024.8,1022.8,3,16.7,13.3493,8.0551,3.7,-2,0
-0.819015,-0.573772,0,3.8,9.6,6.12323e-17,1,20,-0.707107,-0.707107,-0.92388,0.382683,6,6,70,49,1025.7,1023.1,2,15.3,11.2139,5.44188,6.7,-2.6,0
-0.809017,-0.587785,0,3.8,9.6,6.12323e-17,1,22,-0.707107,-0.707107,0.382683,0.92388,4,11,77,53,1026.2,1022.4,5,14.4,9.90709,3.9825,6,-3.8,0
-0.798779,-0.601624,0,4,9,6.12323e-17,1,20,-0.92388,-0.382683,6.12323e-17,1,6,7,68,55,1024.5,1021.2,6,16.8,9.35002,5.94292,3.6,-3.3,0
-0.788305,-0.615285,0,2.8,9.8,0.92388,-0.382683,19,-0.92388,-0.382683,0.707107,0.707107,4,7,69,41,1024.5,1021.1,1,15.9,13.8455,5.68306,5.9,-3.4,0
-0.777597,-0.628763,0,3.6,9.9,0.382683,0.92388,20,-0.382683,-0.92388,0.707107,0.707107,4,9,66,54,1023.4,1019.4,2,16.5,9.78798,6.37652,6.1,-4,0
-0.766659,-0.642055,0,3.6,7.8,-0.382683,-0.92388,31,0.92388,0.382683,0.707107,-0.707107,4,9,61,41,1021.4,1016.8,6,20.1,14.1483,7.76167,4.6,-4.6,0
-0.755493,-0.655156,5,3.4,10,-0.707107,0.707107,22,-0.707107,-0.707107,6.12323e-17,1,6,7,71,52,1022,1019.8,1,17.4,10.3246,5.3162,4.7,-2.2,1
-0.744104,-0.668064,0,4,10.2,0.382683,-0.92388,22,-0.382683,-0.92388,0.707107,-0.707107,7,9,75,30,1023.6,1019.1,1,16.5,18.5174,4.44912,6.5,-4.5,0
-0.732494,-0.680773,0,3.6,10.2,6.12323e-17,1,24,-0.707107,-0.707107,0.382683,0.92388,6,11,56,38,1026.5,1023.4,1,16,15.036,8.7765,6.5,-3.1,0
-0.720667,-0.693281,0.2,5.6,8.6,6.12323e-17,1,37,-0.707107,-0.707107,-0.382683,0.92388,4,17,75,53,1029.6,1027.3,4,14.7,9.95232,4.38688,6.3,-2.3,0
-0.708627,-0.705584,0.2,5.4,10.4,6.12323e-17,1,28,-1.83697e-16,-1,-0.382683,0.92388,6,13,65,42,1030.6,1027.1,1,17.5,13.4402,6.65611,3.8,-3.5,0
-0.696376,-0.717677,0,6,9.2,6.12323e-17,1,24,-0.707107,-0.707107,6.12323e-17,1,6,9,66,48,1027.3,1023,1,15.3,11.5583,6.31721,7.1,-4.3,0
-0.683919,-0.729558,1,3.6,3,-0.707107,0.707107,20,0.382683,-0.92388,0.707107,0.707107,6,4,87,58,1025,1021.5,4,13.9,8.55341,2.12932,6.6,-3.5,0
-0.67126,-0.741222,0.4,4.4,8.4,0.382683,0.92388,24,-1.83697e-16,-1,0.382683,0.92388,4,11,77,42,1023.5,1019.1,2,16.5,13.5212,4.04859,5.6,-4.4,0
-0.658402,-0.752667,0,1.8,7.3,0.382683,0.92388,20,0.707107,0.707107,0.707107,0.707107,2,9,69,70,1019.3,1015.2,5,20.6,5.73502,5.89322,1.5,-4.1,0
-0.645348,-0.763889,4.4,4.4,10.8,6.12323e-17,1,19,-1.83697e-16,-1,0.382683,0.92388,7,9,47,44,1020.6,1016.8,1,15.3,12.7261,11.2493,5.7,-3.8,1
-0.632103,-0.774884,0.2,3.4,9.7,0.707107,0.707107,28,-0.382683,-0.92388,0.707107,0.707107,4,11,72,56,1018.5,1014.2,3,16.6,9.21685,5.07181,5.8,-4.3,0
-0.618671,-0.78565,0,3.6,9.1,0.707107,0.707107,20,1,0,0.382683,0.92388,6,9,62,57,1014.5,1011.3,4,22.7,9.09449,7.66385,1.9,-3.2,0
-0.605056,-0.796183,1,4.4,0,0.707107,0.707107,24,1,0,-0.92388,-0.382683,2,6,89,88,1008.3,1007,8,21.1,2.00581,1.88747,-4,-1.3,0
-0.591261,-0.80648,9.6,2.4,9.9,0.382683,-0.92388,50,-1.83697e-16,-1,-1.83697e-16,-1,19,11,57,40,1011.6,1010.6,1,15.9,14.0487,8.51098,4.4,-1,1
-0.577292,-0.816538,0,7.2,9.9,-1.83697e-16,-1,28,-0.382683,-0.92388,0.382683,0.92388,6,2,54,42,1017.8,1014,3,15.5,13.2689,9.27081,4.1,-3.8,0
-0.563151,-0.826354,0,5.2,11,-1.83697e-16,-1,24,-0.707107,-0.707107,-0.382683,-0.92388,7,7,43,27,1020.5,1017.9,1,15.8,19.7192,12.5573,5.2,-2.6,0
-0.548843,-0.835925,0,5.2,11,-1.83697e-16,-1,19,-0.707107,-0.707107,0.382683,0.92388,7,2,53,36,1024.3,1020.9,1,16.6,15.9077,9.62296,6.6,-3.4,0
-0.534373,-0.845249,0,4.4,10.8,0.382683,0.92388,24,-0.707107,-0.707107,0.707107,0.707107,6,11,65,48,1026.6,1024,1,17.4,11.5497,6.65097,4.9,-2.6,0
-0.504961,-0.863142,0,5.8,4.4,0.707107,0.707107,20,-0.707107,-0.707107,0.707107,0.707107,4,7,68,60,1027.1,1021.8,7,18.3,8.09291,6.01235,3.1,-5.3,0
-0.490029,-0.871706,0,1.8,7.5,0.707107,0.707107,28,-0.382683,-0.92388,0.382683,0.92388,2,11,69,57,1021.5,1016.8,5,20.3,9.02647,5.87969,3.3,-4.7,0
-0.474951,-0.880012,0,5,7.6,0.92388,0.382683,33,0.92388,0.382683,0.92388,0.382683,7,11,66,64,1016,1010.2,3,23.2,7.26148,6.71264,1.2,-5.8,0
-0.459733,-0.888057,9.6,6.4,10.7,-1.83697e-16,-1,52,0.382683,-0.92388,-1.83697e-16,-1,19,15,57,43,1013.4,1012.3,5,19.6,13.1434,8.75686,2.2,-1.1,1
-0.444378,-0.895839,0,9.2,10.5,-1.83697e-16,-1,24,-0.382683,-0.92388,0.382683,0.92388,7,13,47,34,1022.7,1020.8,1,18.4,16.5918,11.5204,3.6,-1.9,0
-0.428892,-0.903356,0,4.8,9.5,6.12323e-17,1,30,-0.382683,-0.92388,-0.382683,0.92388,6,11,59,42,1028.7,1025.8,6,18.5,13.5719,8.16766,4.1,-2.9,0
-0.413279,-0.910605,0.2,5.4,3.9,6.12323e-17,1,28,-0.707107,-0.707107,-0.382683,0.92388,4,11,59,53,1029.2,1026.3,7,19.8,10.0052,8.24942,1.9,-2.9,0
-0.397543,-0.917584,0,4,7.4,6.12323e-17,1,26,-0.707107,0.707107,-0.382683,0.92388,6,11,70,50,1029,1026.3,4,19.9,10.9755,5.63936,2.9,-2.7,0
-0.381689,-0.924291,0.2,3.8,9.6,6.12323e-17,1,30,6.12323e-17,1,6.12323e-17,1,9,13,58,51,1028.3,1024.9,4,20.9,10.6828,8.57949,2,-3.4,0
-0.365723,-0.930724,0,5.4,4.4,0.382683,0.92388,37,0.382683,0.92388,0.382683,0.92388,17,15,64,70,1024.5,1021,7,21.9,5.70014,7.12549,-0.6,-3.5,0
-0.349647,-0.936881,7.2,3.4,2.9,0.707107,0.707107,28,0.707107,0.707107,1,0,6,7,79,87,1020,1016.2,7,21.4,2.22819,3.7984,-1.7,-3.8,1
-0.333469,-0.942761,14,7.2,11,0.382683,0.92388,24,-0.382683,-0.92388,0.707107,0.707107,7,9,58,50,1019.4,1016.2,1,18.6,10.9838,8.43005,4.3,-3.2,1
-0.317191,-0.948362,0,4,10.9,0.382683,0.92388,22,-0.707107,-0.707107,0.382683,0.92388,6,11,68,55,1021.3,1018.1,1,19.9,9.5862,6.08685,3.8,-3.2,0
-0.30082,-0.953681,0,5,9.7,0.382683,0.92388,26,0.707107,0.707107,0.382683,0.92388,4,13,71,60,1022.1,1018.7,3,22.5,8.29085,5.52859,2.1,-3.4,0
-0.284359,-0.958718,0,7.4,9.1,0.92388,0.382683,31,1,0,0.92388,0.382683,11,11,60,68,1019.5,1015.6,3,23.7,6.31302,8.23494,1,-3.9,0
-0.267814,-0.963471,0,5.6,1.3,-0.382683,-0.92388,30,-1.83697e-16,-1,0.92388,-0.382683,4,6,77,64,1017.6,1013.7,6,21.3,7.28882,4.20167,3.6,-3.9,0
-0.25119,-0.967938,3,3.4,10.2,-1.83697e-16,-1,37,-0.382683,-0.92388,-1.83697e-16,-1,7,13,64,52,1018.8,1017,1,22.6,10.536,7.16344,2.2,-1.8,1
-0.234491,-0.972118,0.2,5.8,10.1,0.382683,0.92388,24,-1.83697e-16,-1,0.707107,0.707107,6,9,61,61,1023.3,1018.8,2,19.7,7.87476,7.73797,2.3,-4.5,0
-0.200891,-0.979614,3.4,6.9,1.1,-1.83697e-16,-1,37,0.382683,-0.92388,0.382683,-0.92388,17,13,58,47,1013.2,1011.7,6,18.3,11.8124,8.41065,3.4,-1.5,1
-0.183998,-0.982927,0,5.2,8.6,0.707107,0.707107,19,-1,1.22465e-16,0.707107,0.707107,4,9,41,36,1018.7,1015.9,7,19.9,15.9669,13.6489,3.8,-2.8,0
-0.150055,-0.988678,4.6,2.7,11.6,-1.83697e-16,-1,39,-1.83697e-16,-1,-1.83697e-16,-1,11,20,49,35,1012.7,1008.5,3,19.8,16.4281,11.0287,4.3,-4.2,1
-0.133015,-0.991114,0,7.6,11.4,0.707107,-0.707107,31,-0.382683,-0.92388,-1.83697e-16,-1,15,11,43,35,1012.2,1008.5,1,19.1,16.5255,12.8781,5.8,-3.7,0
-0.115935,-0.993257,0,5.8,11.3,0.382683,0.92388,20,-0.382683,-0.92388,0.382683,0.92388,7,13,52,41,1013,1008.2,1,20.9,14.1483,10.2313,3.8,-4.8,0
-0.0988201,-0.995105,0,5.8,8.6,0.382683,-0.92388,37,-1.83697e-16,-1,-0.382683,-0.92388,2,13,70,42,1009.6,1005.5,5,18.1,13.981,5.56167,8.5,-4.1,0
-0.0816764,-0.996659,0,7.4,11.3,-1.83697e-16,-1,24,-0.382683,-0.92388,0.707107,0.707107,9,4,46,36,1013.6,1009.3,2,21.8,16.2762,12.1422,4.5,-4.3,0
-0.0645084,-0.997917,0,6.8,7.9,0.382683,-0.92388,24,-0.382683,-0.92388,-0.382683,-0.92388,6,7,45,23,1015.2,1010.7,3,18.6,22.7314,12.171,7.3,-4.5,0
-0.0473214,-0.99888,0,6,10.6,0.382683,0.92388,28,-0.707107,-0.707107,0.382683,0.92388,4,11,36,38,1014.1,1010.4,3,22.6,15.2612,15.8368,1.9,-3.7,0
-0.0301203,-0.999546,0,7.4,0.6,0.92388,-0.382683,35,1,0,0.92388,-0.382683,4,9,57,48,1009.2,1006.5,8,22.2,11.5149,8.93165,-0.3,-2.7,0
-0.0129103,-0.999917,5.8,5,11.3,-1.83697e-16,-1,44,0.382683,-0.92388,-1.83697e-16,-1,13,20,36,20,1007.2,1003.9,0,20,24.6014,15.5315,5.4,-3.3,1
0.00430354,-0.999991,0.2,10.2,11.8,-1.83697e-16,-1,37,-0.382683,-0.92388,-1.83697e-16,-1,15,15,30,21,1013.2,1010.3,0,21.3,24.0973,18.2851,5.1,-2.9,0
0.0215161,-0.999769,0,9.2,11.6,0.382683,0.92388,26,-0.382683,-0.92388,0.382683,0.92388,4,15,36,34,1017,1012.3,7,21.5,16.9399,15.7073,3.3,-4.7,0
0.0387223,-0.99925,0,5.8,1,0.382683,-0.92388,76,1,0,0.707107,0.707107,2,6,56,87,1010,1006.6,8,23.7,2.27323,9.30756,-1.4,-3.4,0
0.055917,-0.998435,16.2,6.8,11.1,0.382683,-0.92388,28,-0.382683,-0.92388,-1.83697e-16,-1,7,11,44,25,1014.9,1011.4,1,20,21.5158,12.6303,5.7,-3.5,1
0.0730951,-0.997325,0,8,11.9,-1.83697e-16,-1,30,-1.83697e-16,-1,-0.382683,-0.92388,9,9,35,24,1018,1014.9,1,22.8,22.5484,16.2705,5.7,-3.1,0
0.0902516,-0.995919,0,7.8,11.5,-1.83697e-16,-1,19,-0.382683,-0.92388,0.382683,0.92388,7,11,29,25,1022.5,1019.1,0,22.8,21.5942,18.9727,3.4,-3.4,0
0.107381,-0.994218,0,7.2,11.3,0.382683,0.92388,24,-0.92388,-0.382683,0.707107,0.707107,6,13,42,20,1024.4,1020.4,1,22.4,24.8874,13.5516,4.6,-4,0
0.14154,-0.989932,0,5,6.9,-0.382683,0.92388,33,-0.707107,0.707107,-0.382683,0.92388,9,11,58,57,1020.3,1019.4,7,23.9,8.89791,8.77633,-2.2,-0.9,0
0.158559,-0.987349,0,7.8,10.2,0.382683,0.92388,26,-1,1.22465e-16,0.92388,0.382683,4,9,53,52,1018.9,1013.3,0,23.1,10.5124,10.1114,1.4,-5.6,0
0.175531,-0.984474,0,16,10.7,-0.382683,0.92388,33,0.92388,-0.382683,6.12323e-17,1,4,19,56,59,1010.2,1009.9,3,25.3,8.52268,9.4198,-1.2,-0.3,0
0.192452,-0.981306,0,8,8.2,6.12323e-17,1,26,-0.382683,0.92388,0.382683,0.92388,7,11,53,53,1016.5,1012.4,3,21,10.0734,9.95232,1.6,-4.1,0
0.24285,-0.970064,0,10.2,11.6,0.382683,0.92388,30,-0.382683,0.92388,0.382683,0.92388,6,13,45,40,1024.1,1020.7,2,21,14.2933,12.3945,1.6,-3.4,0
0.259512,-0.96574,0,6.2,11.8,0.707107,0.707107,33,0.382683,-0.92388,0.707107,0.707107,6,15,48,39,1021.6,1016.6,3,21.6,14.7977,11.4889,2.2,-5,0
0.276097,-0.96113,0,9,7.5,-1.83697e-16,-1,59,0.92388,-0.382683,0.92388,0.382683,9,13,49,54,1015.1,1009,7,25.1,10.0479,11.4773,1,-6.1,0
0.2926,-0.956235,10.8,9.8,12.6,-0.382683,-0.92388,22,-1,1.22465e-16,0.382683,0.92388,6,11,38,34,1018.4,1014.5,1,21,16.89,14.8681,3.4,-3.9,1
0.309017,-0.951057,0,6.2,12.1,0.707107,0.707107,24,-0.707107,-0.707107,0.382683,0.92388,4,15,41,38,1019,1015.1,3,23.2,15.4994,13.9913,3.4,-3.9,0
0.341571,-0.939856,0,5.8,12,0.707107,0.707107,26,0.92388,0.382683,0.707107,0.707107,9,11,54,52,1023.1,1018.9,4,24.8,10.5596,9.95097,0.3,-4.2,0
0.357698,-0.933837,0,9.2,8.1,0.382683,0.92388,31,1,0,0.707107,0.707107,9,9,52,62,1017.2,1012,7,25,7.76276,10.5517,-0.6,-5.2,0
